,CHE 201,MTH 201,MEE 203,MEE 205,CSC 201,EEE 203,EEE 291,MSE 201,gpa
3955,51,57,45,54,87,63,83,53,3.409090909090909
3956,82,27,47,82,31,69,20,76,2.772727272727273
3957,45,51,62,53,28,91,74,47,2.772727272727273
3958,43,67,86,28,75,40,71,37,2.3636363636363638
3959,32,70,26,83,22,44,47,60,2.3636363636363638
3960,74,26,59,63,29,28,91,56,2.1363636363636362
3961,48,87,36,86,67,40,85,27,2.772727272727273
3962,44,80,23,54,58,64,52,60,3.090909090909091
3963,84,40,80,83,74,27,61,70,3.5454545454545454
3964,64,81,28,27,27,70,66,53,2.727272727272727
3965,51,71,86,46,82,36,64,35,2.909090909090909
3966,34,76,44,26,40,40,74,52,1.9090909090909092
3967,42,20,68,24,89,65,65,33,1.9090909090909092
3968,60,83,72,54,34,21,66,49,2.772727272727273
3969,53,41,63,24,56,60,69,49,2.3636363636363638
3970,83,70,77,22,58,88,60,27,3.3181818181818183
3971,83,80,48,80,24,85,58,31,3.272727272727273
3972,81,37,67,26,88,40,91,22,2.090909090909091
3973,73,24,69,82,88,27,31,79,3.090909090909091
3974,42,25,20,59,53,63,41,59,1.9545454545454546
3975,76,28,30,83,29,52,33,60,2.3181818181818183
3976,25,59,83,90,50,42,35,69,2.772727272727273
3977,29,26,60,63,80,44,82,35,1.9545454545454546
3978,77,38,65,21,33,71,21,87,2.409090909090909
3979,77,68,58,29,43,26,64,60,2.5454545454545454
3980,35,66,91,54,32,34,61,87,2.4545454545454546
3981,32,42,52,37,43,30,75,41,0.9545454545454546
3982,59,73,35,41,45,48,55,80,2.8181818181818183
3983,38,87,57,20,52,25,86,86,2.5
3984,63,52,57,65,20,42,69,83,2.909090909090909
3985,67,72,37,65,61,62,32,24,3.090909090909091
3986,27,66,64,35,68,22,87,60,2.409090909090909
3987,48,77,39,58,65,44,39,44,2.409090909090909
3988,46,50,51,29,79,35,43,81,2.5
3989,45,71,59,22,84,68,41,87,3.409090909090909
3990,45,68,36,46,59,34,65,37,1.8636363636363635
3991,49,32,25,23,81,36,30,75,1.6363636363636365
3992,69,51,53,39,56,42,24,51,2.3181818181818183
3993,91,84,28,27,58,77,20,85,3.3636363636363638
3994,47,64,78,87,78,47,33,33,3.090909090909091
3995,50,35,83,54,82,72,58,22,2.772727272727273
3996,86,63,52,90,54,40,35,57,3.3181818181818183
3997,68,40,78,49,32,36,58,45,1.8636363636363635
3998,75,32,24,37,59,57,50,31,1.6363636363636365
3999,45,82,86,43,51,45,30,81,3.1363636363636362
4000,55,82,69,89,39,70,35,56,3.4545454545454546
4001,47,59,70,75,45,62,66,90,3.6363636363636362
4002,22,57,77,89,20,62,74,56,2.8636363636363638
4003,42,85,50,28,29,87,64,55,2.590909090909091
4004,38,74,25,88,27,63,51,69,2.8181818181818183
4005,52,27,46,62,40,75,86,31,2.1818181818181817
4006,51,31,33,66,83,46,78,45,2.409090909090909
4007,48,90,20,61,46,65,55,39,2.6818181818181817
4008,63,38,91,37,43,63,54,25,1.8181818181818181
4009,20,48,56,72,52,66,84,64,3.0454545454545454
4010,73,42,33,36,73,64,83,48,2.590909090909091
4011,44,56,56,38,81,70,91,78,3.227272727272727
4012,29,22,54,51,37,73,69,81,2.227272727272727
4013,81,80,38,71,39,36,25,47,2.5454545454545454
4014,39,47,83,35,82,34,38,51,1.9090909090909092
4015,45,77,36,83,75,87,36,49,3.5
4016,69,70,67,56,21,35,57,20,2.3636363636363638
4017,84,37,20,26,30,31,46,30,0.7727272727272727
4018,81,33,69,21,23,32,35,81,1.7272727272727273
4019,68,35,75,79,36,58,69,46,2.5454545454545454
4020,83,91,86,22,65,39,31,40,2.727272727272727
4021,78,68,63,35,21,85,74,56,3.090909090909091
4022,91,67,34,58,47,35,70,63,2.8636363636363638
4023,91,82,27,48,71,30,71,72,3.4545454545454546
4024,55,34,77,75,26,71,47,83,3.0
4025,66,40,50,27,35,88,29,46,1.9545454545454546
4026,25,46,68,71,48,51,66,23,2.272727272727273
4027,88,62,38,64,34,49,39,31,2.227272727272727
4028,39,86,86,33,24,43,74,35,1.7272727272727273
4029,85,23,89,44,91,91,35,44,2.772727272727273
4030,91,41,70,55,61,83,32,88,3.6363636363636362
4031,29,77,38,49,36,37,57,53,1.7272727272727273
4032,61,90,39,62,70,70,82,79,4.2727272727272725
4033,31,32,22,83,28,70,30,88,2.0454545454545454
4034,24,31,34,52,52,59,77,33,1.4545454545454546
4035,50,55,80,52,44,39,81,47,2.4545454545454546
4036,61,21,23,26,48,71,83,39,1.7272727272727273
4037,68,63,39,54,41,66,69,29,2.5454545454545454
4038,60,32,79,52,67,78,41,71,3.3636363636363638
4039,51,51,53,86,29,49,25,20,2.1818181818181817
4040,83,63,48,24,84,56,51,86,3.5
4041,90,22,34,87,67,71,42,41,2.772727272727273
4042,76,33,22,32,55,89,81,37,2.0
4043,69,61,88,54,44,45,79,22,2.772727272727273
4044,31,28,71,85,51,88,78,37,2.4545454545454546
4045,85,23,91,30,55,71,66,40,2.5454545454545454
4046,67,68,56,33,87,51,32,74,3.3181818181818183
4047,61,39,77,27,37,74,79,88,2.590909090909091
4048,47,36,87,68,66,72,41,44,2.6818181818181817
4049,50,29,53,85,84,22,81,48,2.5454545454545454
4050,42,35,24,41,32,30,84,74,1.1818181818181819
4051,34,32,60,67,62,39,49,41,1.6818181818181819
4052,53,77,47,34,43,71,25,38,2.3181818181818183
4053,60,82,30,44,50,58,61,82,3.272727272727273
4054,86,68,83,36,35,80,84,31,2.772727272727273
4055,53,76,40,52,53,62,52,91,3.590909090909091
4056,89,79,72,41,30,78,88,73,3.772727272727273
4057,30,73,88,27,30,87,72,80,2.9545454545454546
4058,83,25,33,38,79,49,74,91,2.5454545454545454
4059,34,74,55,26,34,61,38,78,2.409090909090909
4060,68,26,62,55,74,20,49,88,2.772727272727273
4061,91,54,53,46,29,78,42,88,3.1818181818181817
4062,38,91,37,79,46,81,54,41,2.8181818181818183
4063,62,34,28,20,71,60,88,76,2.6818181818181817
4064,42,67,62,86,20,67,72,49,2.9545454545454546
4065,69,35,39,29,76,43,30,78,2.0454545454545454
4066,50,85,89,49,32,70,38,81,3.409090909090909
4067,52,77,71,89,74,90,27,58,4.2272727272727275
4068,68,22,38,71,34,83,87,43,2.272727272727273
4069,28,75,50,42,81,58,24,29,2.409090909090909
4070,69,35,76,25,79,66,49,52,2.727272727272727
4071,58,64,21,42,81,24,91,88,2.8636363636363638
4072,24,53,91,71,62,59,30,26,2.6363636363636362
4073,48,57,83,53,30,86,53,42,2.6363636363636362
4074,37,25,84,40,88,64,38,52,2.227272727272727
4075,38,60,58,51,54,91,82,83,3.409090909090909
4076,86,84,82,33,89,66,49,78,4.045454545454546
4077,22,89,82,24,80,20,79,63,2.8181818181818183
4078,22,40,26,87,78,42,24,61,2.227272727272727
4079,40,51,77,58,82,54,50,90,3.4545454545454546
4080,80,75,42,30,68,73,35,53,3.3181818181818183
4081,30,62,38,23,33,79,46,34,1.5
4082,42,75,84,66,53,68,89,37,3.227272727272727
4083,37,80,80,57,78,31,76,54,3.090909090909091
4084,30,42,64,60,82,69,44,88,3.0454545454545454
4085,86,84,27,38,54,88,89,42,3.0454545454545454
4086,26,55,21,86,75,87,66,75,3.4545454545454546
4087,57,25,52,26,20,38,47,24,0.7727272727272727
4088,44,62,42,78,40,65,69,56,2.909090909090909
4089,79,30,90,65,37,89,21,36,2.3636363636363638
4090,85,78,23,51,38,81,20,67,3.227272727272727
4091,64,21,39,86,77,76,52,78,3.409090909090909
4092,85,56,20,43,59,60,27,22,2.3181818181818183
4093,59,57,29,77,56,63,89,59,3.227272727272727
4094,58,64,65,20,74,26,84,70,3.090909090909091
4095,59,86,71,74,27,59,51,70,3.6818181818181817
4096,25,89,67,26,28,63,42,81,2.5454545454545454
4097,31,62,51,60,23,56,34,33,1.9545454545454546
4098,27,28,34,77,78,44,41,25,1.5454545454545454
4099,62,29,22,40,70,82,76,81,2.9545454545454546
4100,35,47,59,43,28,70,44,56,1.9090909090909092
4101,74,41,77,34,51,57,76,52,2.772727272727273
4102,25,25,27,57,71,84,91,85,2.6818181818181817
4103,21,78,45,77,88,76,73,79,4.045454545454546
4104,52,67,37,74,40,74,26,51,3.0454545454545454
4105,60,70,89,24,51,73,32,48,3.272727272727273
4106,65,20,57,85,29,63,71,78,2.9545454545454546
4107,89,25,62,86,46,80,51,29,2.8181818181818183
4108,78,64,62,60,83,79,55,23,3.8181818181818183
4109,57,21,39,58,34,61,46,35,1.4545454545454546
4110,90,25,70,91,22,46,58,38,2.227272727272727
4111,75,45,77,47,48,50,48,78,3.227272727272727
4112,72,77,90,91,39,58,28,65,3.6818181818181817
4113,59,49,45,24,66,90,86,71,3.090909090909091
4114,73,84,50,54,43,27,91,30,2.6363636363636362
4115,20,89,41,51,54,72,72,84,3.409090909090909
4116,28,56,52,62,54,31,85,80,2.6818181818181817
4117,54,35,79,67,80,63,84,52,3.272727272727273
4118,80,28,75,44,77,48,78,53,2.8636363636363638
4119,42,33,91,76,29,56,73,68,2.4545454545454546
4120,77,61,40,72,76,76,79,91,4.454545454545454
4121,74,89,55,37,63,82,82,28,3.3181818181818183
4122,82,22,29,61,91,57,26,49,2.590909090909091
4123,76,27,42,53,86,28,51,52,2.409090909090909
4124,29,60,66,45,78,32,71,25,2.272727272727273
4125,27,86,29,68,65,86,53,53,3.227272727272727
4126,25,49,29,48,42,43,24,69,1.4545454545454546
4127,54,74,53,80,59,57,82,91,4.0
4128,31,79,62,20,86,90,74,87,3.5454545454545454
4129,56,74,91,28,41,51,48,27,2.409090909090909
4130,29,38,41,53,57,91,26,62,2.1363636363636362
4131,57,79,29,52,68,77,80,21,3.1818181818181817
4132,83,44,33,81,23,38,31,31,1.5454545454545454
4133,64,32,29,46,52,54,83,36,1.8636363636363635
4134,54,91,86,55,80,44,56,45,3.409090909090909
4135,66,42,79,73,34,56,55,90,3.090909090909091
4136,23,50,90,20,24,83,87,72,2.590909090909091
4137,73,61,35,54,78,36,32,78,3.1818181818181817
4138,91,68,33,37,73,75,85,91,3.6818181818181817
4139,37,67,49,37,82,49,76,29,2.090909090909091
4140,57,71,37,37,90,89,88,56,3.3181818181818183
4141,82,73,87,82,25,58,86,75,4.045454545454546
4142,79,34,74,60,72,61,25,86,3.590909090909091
4143,87,31,78,89,70,41,75,54,3.272727272727273
4144,39,22,53,42,53,74,54,82,2.3181818181818183
4145,48,77,81,76,26,41,69,65,3.1818181818181817
4146,44,30,91,37,33,79,77,85,2.1818181818181817
4147,59,51,42,46,33,84,25,23,2.0
4148,28,48,75,71,60,21,29,89,2.727272727272727
4149,57,64,76,51,29,69,61,48,3.0
4150,74,86,31,51,51,62,38,70,3.6363636363636362
4151,40,49,21,42,65,59,49,31,1.6818181818181819
4152,68,32,49,88,82,73,77,79,3.6818181818181817
4153,67,70,40,58,70,34,85,31,2.8636363636363638
4154,54,63,41,52,30,20,90,51,2.272727272727273
4155,41,49,20,87,63,86,24,61,2.9545454545454546
4156,73,70,84,71,69,63,46,23,3.909090909090909
4157,43,42,30,72,38,52,78,33,1.6363636363636365
4158,55,66,51,39,72,21,30,30,2.090909090909091
4159,36,48,86,61,28,46,84,85,2.5454545454545454
4160,69,27,44,73,87,52,72,23,2.6363636363636362
4161,84,27,61,72,40,27,75,90,2.772727272727273
4162,80,33,44,57,73,43,86,52,2.6363636363636362
4163,88,81,51,69,89,78,25,49,4.045454545454546
4164,88,37,66,82,37,79,23,77,3.090909090909091
4165,56,58,54,52,71,29,82,58,2.9545454545454546
4166,73,22,68,51,36,26,82,25,1.6818181818181819
4167,38,88,78,63,76,53,80,57,3.6363636363636362
4168,62,35,62,88,77,65,26,22,2.8181818181818183
4169,37,61,31,25,84,53,42,73,2.5454545454545454
4170,26,52,43,41,38,38,70,87,1.6818181818181819
4171,86,30,31,52,31,59,32,79,2.1818181818181817
4172,66,51,52,64,68,41,70,21,2.8181818181818183
4173,75,41,68,21,43,88,82,68,2.8181818181818183
4174,73,25,30,21,74,37,34,28,1.3636363636363635
4175,81,70,73,26,38,86,73,89,3.6363636363636362
4176,43,78,81,50,68,64,89,37,3.227272727272727
4177,72,66,45,61,83,69,34,82,4.045454545454546
4178,74,81,35,47,79,62,41,65,3.6818181818181817
4179,45,54,52,56,26,24,80,79,2.409090909090909
4180,61,58,44,46,33,74,28,33,2.1363636363636362
4181,70,44,20,71,55,82,74,22,2.8636363636363638
4182,54,77,32,22,86,68,70,90,3.4545454545454546
4183,25,51,58,55,40,30,52,72,2.1818181818181817
4184,56,89,61,61,32,49,69,65,3.227272727272727
4185,84,61,88,45,79,52,76,43,3.590909090909091
4186,60,55,65,52,60,22,37,72,3.090909090909091
4187,54,25,47,30,27,34,28,62,1.1363636363636365
4188,36,21,54,75,90,83,78,61,3.090909090909091
4189,58,54,32,79,89,26,84,75,3.227272727272727
4190,89,84,65,50,75,28,61,28,3.227272727272727
4191,89,73,71,57,41,59,71,74,3.909090909090909
4192,46,81,85,54,60,39,29,65,3.1363636363636362
4193,69,85,63,36,22,78,86,71,3.409090909090909
4194,67,85,49,86,25,44,82,55,3.090909090909091
4195,78,87,64,50,45,42,29,81,3.4545454545454546
4196,51,85,38,57,74,89,36,62,3.6363636363636362
4197,80,57,59,32,26,77,69,63,2.909090909090909
4198,83,79,46,44,65,44,65,26,2.772727272727273
4199,37,28,62,58,90,87,55,78,2.9545454545454546
4200,51,69,57,47,59,88,88,40,3.1363636363636362
4201,21,59,20,25,54,79,63,27,1.8181818181818181
4202,61,34,85,57,29,29,57,20,1.5454545454545454
4203,26,71,60,55,26,46,71,89,2.8636363636363638
4204,48,36,74,65,81,69,71,42,2.8636363636363638
4205,89,57,34,38,66,24,33,58,2.1818181818181817
4206,28,71,61,41,34,31,85,68,2.1818181818181817
4207,50,33,91,62,73,50,90,82,3.409090909090909
4208,73,62,76,75,41,80,48,81,4.136363636363637
4209,41,20,82,44,46,39,36,88,1.6818181818181819
4210,31,38,31,48,66,25,75,49,1.3181818181818181
4211,30,89,28,28,34,57,22,31,1.3181818181818181
4212,60,88,31,28,39,44,48,69,2.227272727272727
4213,71,45,80,87,39,47,40,55,2.909090909090909
4214,28,76,48,60,33,48,28,86,2.590909090909091
4215,25,24,36,88,38,25,72,74,1.5909090909090908
4216,30,80,21,65,49,83,68,60,3.1363636363636362
4217,38,71,31,82,87,62,52,74,3.6363636363636362
4218,28,40,91,53,70,53,40,42,2.3181818181818183
4219,86,90,42,24,45,75,65,26,2.8181818181818183
4220,91,54,88,75,72,28,36,75,3.727272727272727
4221,64,33,21,27,56,45,21,66,1.7727272727272727
4222,40,73,91,69,20,57,47,27,2.5454545454545454
4223,90,91,69,30,36,85,86,43,3.0
4224,44,39,33,30,77,25,75,84,1.7272727272727273
4225,51,65,20,51,44,38,81,56,2.3181818181818183
4226,64,42,62,48,53,53,88,70,3.090909090909091
4227,45,88,57,71,31,38,75,29,2.3636363636363638
4228,42,65,61,72,40,71,72,70,3.6363636363636362
4229,64,86,74,43,37,29,64,42,2.3636363636363638
4230,78,77,29,45,77,52,42,51,3.409090909090909
4231,67,78,25,40,56,79,56,61,3.3636363636363638
4232,74,40,66,82,76,82,42,87,4.0
4233,52,82,87,85,59,91,77,57,4.181818181818182
4234,41,30,28,75,31,84,22,36,1.5
4235,40,45,89,42,59,23,20,70,2.1818181818181817
4236,47,76,38,79,82,71,73,54,3.8636363636363638
4237,30,85,24,83,82,76,90,63,3.727272727272727
4238,61,45,69,33,60,33,75,74,2.727272727272727
4239,57,91,81,74,65,60,56,27,3.6818181818181817
4240,45,66,26,32,48,88,32,55,2.3636363636363638
4241,60,41,73,55,75,24,26,49,2.5454545454545454
4242,73,53,69,62,22,77,58,74,3.6363636363636362
4243,21,30,77,83,50,83,55,67,2.909090909090909
4244,75,84,38,74,32,45,48,66,3.1818181818181817
4245,45,40,55,53,20,74,48,70,2.590909090909091
4246,54,49,25,43,27,41,83,41,1.4090909090909092
4247,38,55,27,33,56,48,51,67,1.9090909090909092
4248,47,54,49,25,50,64,67,31,2.1363636363636362
4249,63,27,66,26,41,84,45,62,2.3636363636363638
4250,21,43,85,40,59,78,26,33,1.8636363636363635
4251,31,88,78,91,34,49,44,61,2.909090909090909
4252,91,20,51,91,25,50,46,34,2.1363636363636362
4253,67,87,89,89,41,35,21,90,3.409090909090909
4254,48,57,22,81,30,84,60,50,2.772727272727273
4255,64,55,41,67,21,86,43,31,2.4545454545454546
4256,55,34,22,36,28,38,76,43,0.7727272727272727
4257,59,74,33,38,84,49,85,23,2.5
4258,63,81,49,21,29,55,68,22,2.227272727272727
4259,54,45,79,86,35,64,46,31,2.5454545454545454
4260,86,65,52,32,40,45,25,85,2.772727272727273
4261,38,57,50,28,85,54,23,70,2.590909090909091
4262,85,88,40,21,25,20,66,37,1.8636363636363635
4263,66,61,74,59,39,30,37,90,2.8181818181818183
4264,90,71,68,41,65,50,82,70,3.9545454545454546
4265,34,35,32,40,62,66,63,49,1.6818181818181819
4266,38,63,55,32,64,21,48,47,1.9090909090909092
4267,79,23,74,85,26,59,84,20,2.4545454545454546
4268,80,28,53,22,47,50,48,54,2.1363636363636362
4269,73,24,33,47,87,76,45,56,2.8181818181818183
4270,86,62,90,55,56,36,68,42,3.0
4271,25,59,80,42,64,72,62,33,2.5454545454545454
4272,24,49,30,70,79,69,29,90,2.9545454545454546
4273,51,87,44,72,77,67,74,70,4.2272727272727275
4274,45,53,87,90,64,24,67,23,2.6818181818181817
4275,67,49,48,23,24,54,86,71,2.409090909090909
4276,21,38,75,86,42,87,64,35,2.1363636363636362
4277,40,31,71,89,21,75,21,79,2.6363636363636362
4278,41,25,27,34,50,62,41,49,1.4090909090909092
4279,33,68,53,62,48,63,77,81,3.272727272727273
4280,52,69,21,69,72,73,33,37,3.0454545454545454
4281,67,88,56,36,60,76,31,84,3.6363636363636362
4282,66,60,90,31,69,89,30,89,3.6363636363636362
4283,22,74,81,51,22,45,86,90,2.9545454545454546
4284,61,25,23,39,74,28,42,57,1.6818181818181819
4285,44,39,44,27,57,22,52,91,1.4545454545454546
4286,47,50,69,73,30,65,35,58,2.8181818181818183
4287,45,54,57,30,35,44,74,91,2.1363636363636362
4288,71,41,36,91,30,28,52,38,1.6818181818181819
4289,90,71,29,85,44,61,74,54,3.590909090909091
4290,44,65,43,49,89,71,63,82,3.4545454545454546
4291,80,32,70,35,45,89,75,20,2.3181818181818183
4292,22,78,52,66,66,36,65,28,2.4545454545454546
4293,91,33,52,45,33,23,83,86,2.1363636363636362
4294,46,72,25,63,71,31,57,81,3.227272727272727
4295,23,75,88,73,20,25,58,59,2.590909090909091
4296,21,83,26,85,85,86,56,80,3.772727272727273
4297,30,46,41,79,65,35,77,72,2.590909090909091
4298,39,28,46,72,52,58,70,39,1.9090909090909092
4299,64,65,38,76,67,68,68,37,3.227272727272727
4300,79,46,62,63,75,46,72,57,3.5454545454545454
4301,43,53,47,75,31,24,25,54,1.9545454545454546
4302,60,62,78,37,90,63,55,34,3.090909090909091
4303,83,76,37,31,81,72,48,52,3.4545454545454546
4304,43,35,53,89,83,76,53,27,2.590909090909091
4305,45,61,49,38,76,25,57,65,2.5454545454545454
4306,36,80,52,46,27,88,83,27,2.3636363636363638
4307,61,86,30,33,57,69,62,41,2.727272727272727
4308,80,84,59,67,69,69,21,67,4.045454545454546
4309,22,39,86,71,68,45,42,71,2.6818181818181817
4310,69,34,47,22,38,78,45,23,1.5
4311,37,61,66,82,33,33,23,62,2.3181818181818183
4312,54,74,65,86,42,33,22,42,2.6363636363636362
4313,33,88,26,20,82,57,25,63,2.5454545454545454
4314,77,86,41,61,75,55,21,70,4.0
4315,69,56,42,88,33,49,40,20,2.1818181818181817
4316,24,30,31,28,88,52,73,21,1.3181818181818181
4317,71,26,65,52,61,37,85,90,2.909090909090909
4318,64,28,45,75,50,52,49,72,3.0
4319,44,39,91,26,28,50,40,53,1.4545454545454546
4320,23,87,24,52,29,69,29,66,2.409090909090909
4321,35,25,88,73,73,47,76,73,3.0
4322,45,49,52,59,29,36,25,48,1.5909090909090908
4323,77,42,36,61,76,47,58,33,2.5
4324,55,88,77,41,76,23,53,82,3.409090909090909
4325,69,28,48,34,82,20,75,68,2.1818181818181817
4326,40,26,84,74,45,70,20,59,2.6363636363636362
4327,89,47,37,51,21,57,68,53,2.4545454545454546
4328,48,35,24,74,89,53,57,82,2.8636363636363638
4329,33,38,20,21,41,74,68,71,1.6818181818181819
4330,36,71,70,29,89,68,48,61,3.227272727272727
4331,62,28,40,90,42,85,86,71,3.0454545454545454
4332,31,75,52,34,50,69,45,76,2.909090909090909
4333,69,45,25,28,89,40,86,56,2.3636363636363638
4334,32,66,72,29,35,86,48,73,2.6363636363636362
4335,49,85,66,40,37,39,87,44,2.0454545454545454
4336,61,24,86,32,68,23,50,70,2.3636363636363638
4337,20,84,88,45,56,63,69,58,3.1818181818181817
4338,89,30,87,73,83,30,27,48,2.772727272727273
4339,73,35,82,73,56,76,22,35,2.909090909090909
4340,26,40,40,79,40,59,37,38,1.5
4341,25,32,42,83,22,82,28,25,1.4545454545454546
4342,70,39,87,33,27,41,62,66,2.0
4343,25,56,84,72,84,78,72,79,3.9545454545454546
4344,57,31,73,28,22,55,53,75,2.090909090909091
4345,82,61,47,30,74,70,37,39,2.9545454545454546
4346,63,31,63,51,39,66,88,87,2.772727272727273
4347,35,68,87,74,30,73,37,29,2.5454545454545454
4348,21,45,85,54,23,50,32,81,2.3181818181818183
4349,46,47,62,20,90,85,73,64,3.1363636363636362
4350,87,45,23,85,76,86,51,60,3.772727272727273
4351,91,86,54,77,32,27,57,61,3.227272727272727
4352,71,38,73,53,91,20,29,30,2.227272727272727
4353,31,28,67,80,29,69,69,28,1.7727272727272727
4354,62,88,71,55,39,25,76,43,2.6818181818181817
4355,84,50,52,25,73,73,78,55,3.5
4356,87,44,38,26,27,29,67,27,1.0454545454545454
4357,34,62,67,41,33,80,63,23,2.090909090909091
4358,55,83,55,39,67,57,64,46,3.0
4359,62,52,81,87,83,69,26,28,3.4545454545454546
4360,54,56,46,36,53,87,51,80,3.0454545454545454
4361,41,46,43,32,82,50,36,90,2.3636363636363638
4362,80,89,25,70,32,30,86,48,2.772727272727273
4363,57,81,55,39,81,36,86,74,3.1818181818181817
4364,90,25,89,88,27,88,49,91,3.272727272727273
4365,85,24,55,54,68,58,86,68,3.090909090909091
4366,44,82,30,51,68,60,52,43,2.8181818181818183
4367,38,78,65,84,85,67,90,30,3.409090909090909
4368,34,81,77,89,72,38,45,80,3.5
4369,23,30,24,53,37,62,66,75,1.8181818181818181
4370,85,37,34,36,21,58,84,89,2.0
4371,63,87,80,31,28,66,67,67,3.1818181818181817
4372,52,72,39,74,63,37,26,41,2.6818181818181817
4373,88,46,51,86,60,32,48,24,2.6363636363636362
4374,58,38,87,67,72,69,64,20,2.8181818181818183
4375,28,48,45,55,32,36,63,47,1.4090909090909092
4376,22,41,29,52,48,48,45,68,1.7727272727272727
4377,29,89,59,43,88,44,66,46,2.590909090909091
4378,60,74,26,72,57,86,52,84,4.045454545454546
4379,60,73,81,37,58,53,33,69,3.272727272727273
4380,52,21,20,41,68,78,83,28,2.0
4381,51,56,47,27,89,26,30,80,2.5
4382,23,60,87,76,51,37,38,66,2.8181818181818183
4383,74,49,77,87,55,30,85,83,3.5
4384,78,22,82,83,65,43,45,22,2.590909090909091
4385,46,85,78,44,70,89,22,63,3.6818181818181817
4386,62,78,77,54,71,77,90,62,4.454545454545454
4387,48,82,28,45,80,91,58,57,3.3636363636363638
4388,32,90,21,32,21,54,34,84,2.0
4389,30,78,36,53,86,22,36,23,2.0
4390,59,74,60,63,24,27,75,36,2.4545454545454546
4391,32,62,41,66,59,39,49,25,1.8636363636363635
4392,91,36,69,23,38,91,26,74,2.409090909090909
4393,65,67,29,76,28,28,41,37,2.0
4394,65,25,72,89,56,87,26,75,3.4545454545454546
4395,56,73,52,88,81,37,21,55,3.3636363636363638
4396,90,64,22,90,83,59,80,31,3.409090909090909
4397,20,24,75,54,87,34,73,39,1.7727272727272727
4398,62,55,87,65,24,61,43,32,2.6818181818181817
4399,46,64,68,75,70,68,47,22,3.3636363636363638
4400,82,68,77,83,57,31,45,66,3.590909090909091
4401,34,51,30,52,49,88,31,22,1.9090909090909092
4402,87,72,61,84,39,40,21,79,3.4545454545454546
4403,44,55,65,31,75,40,39,20,1.8636363636363635
4404,67,21,84,79,52,61,75,29,2.8636363636363638
4405,40,85,22,75,66,54,82,30,2.909090909090909
4406,21,37,50,20,82,35,59,81,1.7727272727272727
4407,41,39,52,37,73,77,36,75,2.4545454545454546
4408,84,73,43,23,38,73,67,60,3.090909090909091
4409,26,53,90,23,90,56,85,47,2.590909090909091
4410,66,36,50,32,49,73,87,81,2.6818181818181817
4411,25,59,33,34,40,79,38,27,1.3636363636363635
4412,42,43,44,82,59,56,68,51,2.5
4413,71,64,61,44,47,36,65,52,2.772727272727273
4414,73,20,47,76,42,47,78,28,2.1818181818181817
4415,52,83,51,71,64,61,91,79,4.2727272727272725
4416,69,71,30,70,38,44,33,70,2.9545454545454546
4417,63,72,85,41,69,69,63,21,3.3181818181818183
4418,68,26,34,80,49,62,46,38,2.1363636363636362
4419,44,57,76,36,77,51,74,79,3.1363636363636362
4420,51,41,44,37,48,63,25,29,1.5
4421,79,64,34,64,77,43,72,61,3.5454545454545454
4422,71,44,31,27,22,35,38,24,0.8636363636363636
4423,76,34,45,52,36,51,72,60,2.4545454545454546
4424,64,47,44,46,52,20,30,26,1.6818181818181819
4425,39,83,32,60,23,33,85,61,2.227272727272727
4426,62,66,51,31,80,36,72,69,3.0
4427,72,25,46,44,50,82,73,80,3.0
4428,44,69,70,55,62,82,76,74,3.8636363636363638
4429,55,32,59,83,46,53,84,84,2.9545454545454546
4430,66,34,23,72,51,25,39,21,1.6363636363636365
4431,29,51,58,26,23,44,53,87,1.7727272727272727
4432,87,66,66,24,44,51,84,29,2.5454545454545454
4433,65,72,87,34,28,86,46,29,2.6818181818181817
4434,60,58,64,21,31,90,54,79,2.9545454545454546
4435,84,30,59,90,42,20,46,49,2.1363636363636362
4436,49,75,88,24,30,22,59,29,1.7727272727272727
4437,26,86,82,40,23,57,66,68,2.6363636363636362
4438,61,30,47,30,50,43,81,41,1.6363636363636365
4439,88,34,74,80,76,57,83,56,3.5454545454545454
4440,73,35,51,66,78,41,28,77,3.0
4441,23,89,36,66,22,30,40,35,1.5
4442,30,39,32,80,75,75,61,37,2.227272727272727
4443,27,76,33,45,25,40,36,79,2.0
4444,29,41,31,83,20,24,37,61,1.4090909090909092
4445,56,60,29,52,26,64,50,44,2.3636363636363638
4446,51,74,26,76,20,26,51,69,2.6818181818181817
4447,30,74,37,43,65,83,54,42,2.5454545454545454
4448,36,75,47,75,31,23,32,83,2.4545454545454546
4449,81,49,40,37,53,69,39,29,2.090909090909091
4450,22,83,38,81,55,73,79,88,3.590909090909091
4451,41,67,64,68,85,69,68,40,3.3181818181818183
4452,62,32,40,34,86,20,42,71,2.0454545454545454
4453,36,50,40,64,24,81,27,90,2.5454545454545454
4454,45,40,29,38,62,31,63,89,1.8636363636363635
4455,38,38,24,38,43,82,67,30,1.0
4456,37,47,22,75,22,67,59,61,2.272727272727273
4457,49,72,80,34,34,77,52,59,2.8636363636363638
4458,72,66,80,54,82,20,78,78,3.8636363636363638
4459,83,85,34,79,45,28,90,23,2.772727272727273
4460,81,84,49,77,33,84,20,56,3.5454545454545454
4461,79,35,36,78,65,88,69,55,3.1818181818181817
4462,52,83,89,76,49,87,82,65,4.181818181818182
4463,54,61,72,23,76,22,89,23,2.5
4464,26,55,27,32,22,46,38,25,0.8181818181818182
4465,58,46,52,27,78,72,89,32,2.6363636363636362
