,CHE 201,MTH 201,MEE 203,MEE 205,CSC 201,EEE 203,EEE 291,MSE 201,gpa
7161,31,40,57,54,86,28,26,45,1.8181818181818181
7162,84,62,85,88,39,89,53,62,3.909090909090909
7163,75,33,21,86,39,62,39,64,2.4545454545454546
7164,51,20,39,72,69,63,27,73,2.8636363636363638
7165,27,30,88,67,79,55,55,74,2.909090909090909
7166,40,20,22,89,38,33,23,60,1.3636363636363635
7167,27,56,71,58,85,86,71,56,3.409090909090909
7168,33,31,74,65,81,22,56,79,2.5
7169,59,83,61,82,61,90,82,82,4.5
7170,71,80,80,48,58,28,76,64,3.5
7171,50,69,35,51,76,86,23,60,3.4545454545454546
7172,23,20,23,52,71,80,78,23,2.0
7173,60,81,72,74,89,37,35,68,3.8181818181818183
7174,87,40,26,40,20,80,81,28,1.9090909090909092
7175,74,27,67,57,46,44,69,91,2.727272727272727
7176,27,75,79,32,58,89,24,57,2.8636363636363638
7177,67,35,21,91,40,32,89,69,2.1363636363636362
7178,20,83,27,32,35,71,61,77,2.4545454545454546
7179,55,42,28,84,82,31,31,25,1.9545454545454546
7180,88,82,60,43,25,47,32,23,2.3636363636363638
7181,55,33,33,82,29,55,75,83,2.409090909090909
7182,60,59,75,47,41,27,71,27,2.1818181818181817
7183,77,69,56,48,25,55,41,79,3.090909090909091
7184,45,42,34,89,76,42,23,61,2.5
7185,20,81,48,90,41,22,89,26,2.1363636363636362
7186,40,23,38,34,55,33,77,84,1.4545454545454546
7187,68,35,58,36,73,81,35,52,2.590909090909091
7188,32,46,55,55,41,33,30,51,1.5909090909090908
7189,40,85,61,67,75,87,54,80,4.136363636363637
7190,88,34,70,79,52,54,46,54,3.1363636363636362
7191,38,79,20,41,56,91,22,28,2.1363636363636362
7192,78,50,51,67,29,72,21,29,2.727272727272727
7193,22,49,40,61,33,81,47,43,1.9090909090909092
7194,24,90,46,61,69,39,69,57,2.772727272727273
7195,72,27,76,54,54,91,72,69,3.409090909090909
7196,80,47,39,55,37,49,45,91,2.5
7197,74,50,60,81,72,90,33,67,4.181818181818182
7198,64,70,47,22,68,87,54,52,3.409090909090909
7199,42,44,76,71,34,39,88,55,2.090909090909091
7200,79,82,90,47,24,56,85,83,3.6363636363636362
7201,64,31,21,40,82,38,43,24,1.4090909090909092
7202,86,34,54,65,31,42,61,20,1.8181818181818181
7203,61,25,71,36,64,50,56,74,2.772727272727273
7204,87,60,33,65,72,45,70,56,3.5454545454545454
7205,82,78,71,63,21,32,67,34,2.772727272727273
7206,66,53,76,76,53,49,74,38,3.1363636363636362
7207,50,68,22,53,72,40,52,63,3.0454545454545454
7208,63,52,42,42,67,49,66,79,3.0
7209,22,22,31,40,35,33,80,86,1.0454545454545454
7210,32,36,88,21,61,60,20,63,2.090909090909091
7211,82,53,29,52,40,37,41,47,2.090909090909091
7212,25,59,58,28,55,59,29,52,2.0454545454545454
7213,29,41,43,35,61,40,63,76,1.8181818181818181
7214,86,83,77,84,20,29,66,51,3.3181818181818183
7215,66,50,51,28,53,34,33,27,1.7727272727272727
7216,39,69,64,84,43,41,28,87,2.727272727272727
7217,57,56,70,71,60,39,60,83,3.5
7218,56,29,70,52,26,87,42,39,2.0
7219,71,41,46,29,47,72,70,23,2.227272727272727
7220,84,25,84,82,54,77,83,91,3.8181818181818183
7221,41,49,62,51,51,83,51,89,3.1818181818181817
7222,88,57,28,27,53,41,83,68,2.5454545454545454
7223,53,40,25,59,48,79,50,47,2.3636363636363638
7224,26,54,77,79,55,21,20,21,2.090909090909091
7225,43,59,68,86,80,87,73,60,3.8636363636363638
7226,48,36,25,43,21,74,30,87,1.7727272727272727
7227,88,68,83,21,33,78,34,43,2.6818181818181817
7228,84,64,74,71,67,78,35,36,3.772727272727273
7229,54,40,84,81,22,74,63,91,3.272727272727273
7230,81,42,21,23,41,48,58,33,1.4090909090909092
7231,80,41,77,81,65,36,75,25,2.772727272727273
7232,32,33,24,68,41,53,48,70,1.8636363636363635
7233,49,30,74,88,45,47,83,46,2.4545454545454546
7234,90,58,76,49,73,51,27,86,3.727272727272727
7235,43,74,51,28,68,64,79,79,3.3181818181818183
7236,88,26,84,84,72,90,21,62,3.727272727272727
7237,23,25,81,86,71,59,42,76,2.9545454545454546
7238,65,38,69,28,91,39,77,70,2.5
7239,91,78,46,88,67,76,61,36,3.8636363636363638
7240,33,25,21,74,52,87,81,90,2.6818181818181817
7241,82,31,45,32,55,71,37,43,2.090909090909091
7242,47,48,86,36,20,72,76,50,2.409090909090909
7243,21,52,30,85,26,80,44,78,2.6363636363636362
7244,46,51,31,46,35,69,25,82,2.3181818181818183
7245,51,29,57,71,74,75,20,59,3.1363636363636362
7246,52,75,26,22,52,77,77,47,2.909090909090909
7247,53,30,33,35,84,37,48,72,1.8636363636363635
7248,84,52,81,30,79,60,50,59,3.4545454545454546
7249,61,79,29,58,72,89,55,89,4.045454545454546
7250,46,89,61,40,56,48,61,45,2.8181818181818183
7251,54,23,60,62,22,52,38,64,2.272727272727273
7252,47,58,81,26,87,72,29,76,3.3181818181818183
7253,37,74,69,68,29,81,53,91,3.3181818181818183
7254,58,73,84,27,69,77,58,29,3.1363636363636362
7255,54,35,79,89,45,31,32,50,2.227272727272727
7256,84,33,66,63,32,84,73,75,3.1818181818181817
7257,83,89,30,33,64,42,34,80,2.9545454545454546
7258,77,86,72,37,91,71,85,26,3.6363636363636362
7259,71,77,42,87,54,68,21,58,3.727272727272727
7260,58,89,55,33,30,25,22,65,2.1363636363636362
7261,66,25,69,50,67,59,45,20,2.3636363636363638
7262,48,31,63,66,40,89,33,82,2.6818181818181817
7263,49,70,30,47,57,38,79,49,2.3636363636363638
7264,77,73,67,55,45,20,21,87,3.3181818181818183
7265,48,71,24,40,88,24,54,73,2.8181818181818183
7266,82,53,84,40,85,41,83,60,3.409090909090909
7267,71,59,71,64,55,52,58,38,3.1818181818181817
7268,78,62,52,86,41,84,54,62,3.8636363636363638
7269,61,73,27,65,80,85,40,23,3.409090909090909
7270,75,59,59,47,90,72,60,38,3.3181818181818183
7271,65,76,37,26,45,52,86,35,2.3636363636363638
7272,82,59,90,84,50,42,76,25,3.1363636363636362
7273,84,56,90,39,24,79,35,64,2.909090909090909
7274,87,60,23,90,20,60,31,47,2.909090909090909
7275,53,41,69,66,36,25,32,69,2.0454545454545454
7276,20,46,31,63,52,39,54,34,1.4545454545454546
7277,22,76,54,40,71,50,46,38,2.5
7278,42,37,91,43,45,20,30,79,1.6818181818181819
7279,84,37,76,35,43,40,55,63,2.090909090909091
7280,40,69,68,45,84,56,20,40,2.727272727272727
7281,58,64,77,40,39,58,71,82,3.0454545454545454
7282,67,49,55,23,47,65,65,91,2.8636363636363638
7283,75,44,83,80,66,29,71,35,2.772727272727273
7284,28,90,25,79,44,49,31,87,2.6818181818181817
7285,26,69,63,70,71,52,91,58,3.5
7286,26,39,60,57,43,46,43,24,1.2272727272727273
7287,35,41,44,49,89,27,71,60,2.0
7288,43,46,89,69,83,41,32,69,2.8636363636363638
7289,57,25,91,31,54,41,55,79,2.227272727272727
7290,30,57,52,76,79,55,60,74,3.4545454545454546
7291,34,85,24,54,75,44,61,88,3.0
7292,40,55,62,24,20,73,49,70,2.5
7293,64,71,60,67,90,61,51,38,3.727272727272727
7294,40,76,56,24,49,74,43,66,2.8636363636363638
7295,56,38,33,56,79,52,76,52,2.5454545454545454
7296,54,90,64,48,54,50,55,78,3.590909090909091
7297,82,78,81,51,72,55,36,21,3.5454545454545454
7298,38,27,55,33,83,60,30,44,1.6363636363636365
7299,79,37,53,60,55,32,20,76,2.590909090909091
7300,68,75,25,31,43,26,67,76,2.4545454545454546
7301,66,27,75,60,79,29,88,37,2.4545454545454546
7302,32,90,54,24,57,43,69,26,1.9090909090909092
7303,45,52,63,58,52,41,78,53,2.772727272727273
7304,31,22,31,43,87,67,36,55,1.7727272727272727
7305,23,41,65,27,56,69,38,31,1.5
7306,48,63,54,70,55,26,63,48,2.8181818181818183
7307,81,35,31,83,83,79,58,33,2.8636363636363638
7308,22,61,49,58,76,50,59,39,2.5454545454545454
7309,30,77,68,22,35,35,28,78,1.9545454545454546
7310,89,38,87,81,20,53,52,88,3.0454545454545454
7311,71,30,80,57,24,46,33,69,2.3636363636363638
7312,65,26,60,78,51,53,68,64,3.1363636363636362
7313,79,31,50,40,23,85,81,26,2.0
7314,36,27,39,39,31,75,53,28,0.8181818181818182
7315,82,77,66,73,65,81,30,36,3.8636363636363638
7316,74,24,62,78,25,84,38,25,2.409090909090909
7317,20,35,67,61,43,89,83,59,2.3636363636363638
7318,65,53,82,68,38,91,79,23,3.0
7319,21,51,25,81,37,40,32,89,2.0454545454545454
7320,71,76,42,64,31,31,88,73,3.1363636363636362
7321,59,22,61,25,46,66,32,71,2.272727272727273
7322,50,78,88,52,73,48,77,37,3.3636363636363638
7323,24,62,74,75,76,61,22,25,3.090909090909091
7324,20,36,74,35,89,53,30,80,2.227272727272727
7325,64,39,64,47,73,91,76,69,3.3181818181818183
7326,42,37,56,58,63,55,55,36,1.9090909090909092
7327,34,48,26,70,33,37,88,48,1.5454545454545454
7328,65,69,56,24,45,60,87,37,2.590909090909091
7329,37,32,77,57,64,80,49,51,2.590909090909091
7330,64,50,54,63,52,66,44,91,3.590909090909091
7331,46,68,62,91,59,74,36,65,3.6818181818181817
7332,54,37,84,64,68,60,42,70,3.227272727272727
7333,23,58,33,45,57,58,54,48,2.0454545454545454
7334,56,60,40,90,78,90,26,70,3.9545454545454546
7335,57,77,63,37,45,65,58,48,2.909090909090909
7336,34,38,32,70,49,45,68,87,2.090909090909091
7337,49,91,27,82,37,71,76,38,2.772727272727273
7338,48,58,31,56,75,37,28,49,2.1818181818181817
7339,73,32,45,40,31,81,79,32,1.9090909090909092
7340,71,36,64,39,72,41,44,46,2.1818181818181817
7341,65,79,76,66,84,22,58,54,3.6818181818181817
7342,62,73,50,25,31,38,27,23,1.7272727272727273
7343,23,40,79,69,28,57,43,55,2.0454545454545454
7344,78,43,27,51,38,33,57,43,1.5454545454545454
7345,27,22,57,86,89,77,86,47,2.8181818181818183
7346,39,85,57,29,69,52,46,77,2.909090909090909
7347,27,52,47,45,72,43,61,85,2.6818181818181817
7348,72,76,20,38,44,42,70,65,2.6363636363636362
7349,91,82,23,74,20,22,84,62,3.0454545454545454
7350,53,34,73,88,71,87,49,61,3.5454545454545454
7351,40,81,71,45,31,53,63,50,2.772727272727273
7352,30,46,76,78,79,76,31,77,3.5454545454545454
7353,23,26,62,83,72,60,41,35,2.3181818181818183
7354,32,31,22,50,53,32,76,22,1.0454545454545454
7355,47,40,85,90,20,86,69,59,2.8636363636363638
7356,68,77,85,74,89,26,45,47,3.6363636363636362
7357,77,58,31,78,68,80,91,36,3.3636363636363638
7358,44,69,89,63,41,54,43,40,2.590909090909091
7359,53,27,20,43,48,62,76,74,2.272727272727273
7360,38,28,40,86,54,63,80,81,2.6363636363636362
7361,37,91,37,55,84,74,21,42,2.8181818181818183
7362,20,65,25,40,88,25,65,31,1.7272727272727273
7363,85,28,33,52,45,86,70,87,2.9545454545454546
7364,53,62,36,46,74,61,67,67,3.3636363636363638
7365,40,76,73,70,20,37,26,25,2.1818181818181817
7366,37,80,91,41,53,43,34,85,2.727272727272727
7367,50,79,75,28,21,20,90,35,2.0
7368,46,61,61,33,48,73,64,41,2.6363636363636362
7369,81,91,25,40,54,50,87,80,3.4545454545454546
7370,48,34,47,71,52,46,29,38,1.8181818181818181
7371,34,84,40,50,53,77,70,83,3.409090909090909
7372,59,44,31,90,50,21,75,51,2.3181818181818183
7373,70,70,48,69,21,72,65,49,3.4545454545454546
7374,60,90,56,39,71,85,75,46,3.590909090909091
7375,33,21,82,41,23,73,40,29,1.3181818181818181
7376,71,40,20,57,43,73,79,91,3.0
7377,79,69,59,48,83,78,65,53,3.909090909090909
7378,47,53,74,32,60,91,40,25,2.5454545454545454
7379,59,27,53,66,80,30,38,90,2.590909090909091
7380,25,45,63,38,20,37,71,68,1.5
7381,83,79,49,80,35,90,24,58,3.5454545454545454
7382,86,64,66,79,28,70,21,84,3.8181818181818183
7383,26,67,39,26,91,32,76,26,1.6363636363636365
7384,56,73,30,76,24,64,40,31,2.590909090909091
7385,64,37,65,56,21,34,29,44,1.4545454545454546
7386,45,42,72,85,81,60,42,33,2.8636363636363638
7387,46,23,86,20,48,57,73,87,2.3181818181818183
7388,87,33,83,46,36,82,78,26,2.3181818181818183
7389,41,31,88,23,37,52,25,72,1.6818181818181819
7390,47,48,76,72,26,34,48,28,1.8636363636363635
7391,83,54,52,86,63,28,77,26,2.9545454545454546
7392,39,61,83,32,29,22,63,84,2.0454545454545454
7393,83,24,30,41,45,59,46,37,1.5909090909090908
7394,76,31,37,46,68,45,88,64,2.5454545454545454
7395,59,76,64,50,35,74,51,63,3.4545454545454546
7396,43,90,75,32,34,23,39,58,1.9090909090909092
7397,23,45,82,25,65,37,78,86,2.272727272727273
7398,60,51,56,34,33,66,42,21,1.9545454545454546
7399,54,87,59,30,46,21,67,45,2.3181818181818183
7400,71,78,81,42,41,46,79,40,2.9545454545454546
7401,55,58,29,26,71,27,82,40,2.0
7402,44,67,58,32,70,91,32,87,3.1818181818181817
7403,61,87,61,78,57,52,65,54,3.909090909090909
7404,47,49,51,51,48,75,85,52,2.909090909090909
7405,60,43,66,78,28,63,76,30,2.5454545454545454
7406,59,60,75,70,87,80,86,62,4.409090909090909
7407,71,29,49,60,55,24,50,48,2.227272727272727
7408,80,66,23,50,84,84,27,46,3.4545454545454546
7409,34,60,28,53,22,64,50,75,2.5
7410,72,78,70,31,75,56,23,89,3.8181818181818183
7411,51,24,44,70,80,31,20,35,1.8636363636363635
7412,42,90,60,62,35,80,53,59,3.1818181818181817
7413,56,52,74,27,50,26,70,33,2.0454545454545454
7414,88,64,36,45,41,74,80,77,3.409090909090909
7415,90,34,21,21,34,82,48,73,2.1363636363636362
7416,78,43,34,42,78,68,50,58,2.772727272727273
7417,59,37,81,76,41,78,58,61,3.0454545454545454
7418,23,89,31,63,24,30,32,45,1.7272727272727273
7419,48,53,79,88,63,79,47,26,3.272727272727273
7420,22,58,25,83,26,50,54,69,2.3181818181818183
7421,74,83,63,31,79,62,58,29,3.3181818181818183
7422,30,62,30,25,79,23,82,45,1.9090909090909092
7423,76,79,54,84,26,59,37,23,2.9545454545454546
7424,82,34,56,84,21,25,51,35,1.7727272727272727
7425,88,84,56,43,27,50,91,68,3.1818181818181817
7426,66,78,55,63,91,47,50,65,3.909090909090909
7427,81,70,52,47,21,21,65,33,2.3181818181818183
7428,72,43,40,41,81,90,31,53,2.8636363636363638
7429,71,80,26,43,33,63,87,24,2.5
7430,37,60,43,57,59,62,36,41,2.3181818181818183
7431,44,87,56,31,70,48,36,62,2.8181818181818183
7432,48,46,32,35,75,51,23,59,2.1363636363636362
7433,21,47,21,77,71,67,48,26,2.3636363636363638
7434,33,57,66,64,90,90,65,48,3.272727272727273
7435,31,73,61,68,74,43,22,44,2.772727272727273
7436,54,60,30,69,20,26,22,32,1.6818181818181819
7437,72,29,88,83,23,43,90,86,2.8636363636363638
7438,87,84,56,20,49,40,48,23,2.3636363636363638
7439,23,48,54,91,42,90,60,23,2.3181818181818183
7440,35,60,83,86,76,78,36,39,3.227272727272727
7441,42,89,26,45,41,59,76,60,2.6363636363636362
7442,75,25,26,83,30,45,33,69,2.1818181818181817
7443,58,37,68,59,69,86,25,91,3.090909090909091
7444,78,85,23,50,62,70,77,70,4.136363636363637
7445,68,34,65,51,41,23,84,24,1.6818181818181819
7446,28,41,41,72,52,63,24,89,2.590909090909091
7447,38,38,90,91,71,79,55,46,2.909090909090909
7448,35,88,73,20,57,40,68,67,2.6363636363636362
7449,80,76,48,22,43,49,68,73,3.0454545454545454
7450,55,53,47,46,55,55,54,30,2.3636363636363638
7451,47,37,87,84,80,45,42,39,2.409090909090909
7452,43,81,76,84,54,37,26,56,3.0
7453,27,28,23,33,30,58,72,46,0.9090909090909091
7454,36,67,81,22,77,89,29,86,3.227272727272727
7455,80,33,61,64,76,31,66,52,2.8636363636363638
7456,70,23,35,62,33,30,43,59,1.6818181818181819
7457,52,57,74,58,52,89,60,36,3.090909090909091
7458,78,54,58,65,38,63,68,89,3.4545454545454546
7459,34,69,23,55,77,34,91,25,2.0454545454545454
7460,65,72,32,24,40,63,85,59,2.772727272727273
7461,41,23,32,52,31,70,81,67,2.0
7462,54,48,78,67,66,69,56,68,3.5454545454545454
7463,38,46,20,37,80,39,26,35,1.0454545454545454
7464,89,42,90,25,84,31,79,34,2.227272727272727
7465,71,35,45,87,34,63,54,28,2.227272727272727
7466,74,30,60,86,35,89,61,55,3.0
7467,20,45,81,46,50,52,33,54,2.3181818181818183
7468,24,43,67,43,90,65,30,83,2.590909090909091
7469,85,48,28,23,70,89,60,59,3.0
7470,62,66,25,58,22,39,49,31,1.7727272727272727
7471,34,39,89,63,24,87,79,75,2.590909090909091
7472,22,90,37,54,89,29,57,35,2.1363636363636362
7473,45,64,82,84,40,89,63,37,3.1363636363636362
7474,61,31,28,61,23,37,80,31,1.3181818181818181
7475,38,66,34,76,54,58,30,24,2.227272727272727
7476,85,36,83,76,30,31,37,83,2.5
7477,45,53,51,37,65,32,67,34,1.8181818181818181
7478,78,47,49,81,71,35,68,25,2.772727272727273
7479,61,75,47,82,76,50,68,86,4.2727272727272725
7480,21,65,81,58,72,43,88,61,3.1818181818181817
7481,91,68,65,39,78,30,23,70,3.1363636363636362
7482,52,69,49,77,75,26,50,25,2.8181818181818183
7483,86,61,76,34,59,37,79,63,3.0454545454545454
7484,63,60,91,31,33,28,44,50,2.1818181818181817
7485,78,80,79,68,74,52,70,52,4.318181818181818
7486,50,74,68,24,39,83,72,50,3.0
7487,49,64,69,31,28,65,41,76,2.6363636363636362
7488,79,66,90,35,46,85,77,50,3.4545454545454546
7489,63,79,24,42,64,78,35,91,3.5
7490,63,36,62,37,58,60,26,62,2.409090909090909
7491,75,79,69,70,51,75,72,56,4.363636363636363
7492,66,36,56,45,63,86,58,56,2.8636363636363638
7493,82,58,67,35,58,54,27,57,2.8181818181818183
7494,81,63,21,25,85,61,27,36,2.6363636363636362
7495,61,27,81,29,52,51,65,82,2.6818181818181817
7496,63,70,88,21,81,38,24,29,2.590909090909091
7497,27,52,50,87,69,88,73,28,2.9545454545454546
7498,77,60,69,48,41,75,73,64,3.6363636363636362
7499,25,88,22,78,26,20,44,61,2.1818181818181817
7500,74,91,73,36,80,42,27,31,2.8636363636363638
7501,23,80,39,68,63,56,64,61,3.1363636363636362
7502,67,87,77,43,22,82,72,71,3.6363636363636362
7503,58,35,41,70,27,43,59,38,1.4545454545454546
7504,89,59,38,88,85,83,35,43,3.409090909090909
7505,30,86,71,38,72,22,87,22,2.272727272727273
7506,40,70,62,29,36,84,84,73,3.0
7507,52,67,38,66,23,66,50,35,2.3636363636363638
7508,72,41,44,78,34,36,31,74,2.3181818181818183
7509,35,81,85,73,46,74,90,89,3.909090909090909
7510,21,40,22,31,75,35,83,38,1.0909090909090908
7511,49,49,46,83,78,55,58,40,2.8636363636363638
7512,30,45,73,78,81,38,65,24,2.3636363636363638
7513,55,58,46,90,71,75,55,88,4.0
7514,63,73,23,27,48,39,65,57,2.3181818181818183
7515,26,75,86,38,84,40,91,48,2.6818181818181817
7516,70,52,75,28,60,37,71,72,3.1363636363636362
7517,68,80,63,33,33,36,59,21,1.9545454545454546
7518,48,26,65,71,83,57,59,56,2.9545454545454546
7519,73,84,87,68,72,32,52,87,4.090909090909091
7520,73,36,55,46,66,27,22,34,1.7727272727272727
7521,70,78,43,46,78,62,34,91,3.8636363636363638
7522,79,40,27,36,71,61,44,62,2.6818181818181817
7523,26,64,55,25,31,90,68,56,2.272727272727273
7524,56,41,78,85,51,56,45,83,3.3181818181818183
7525,35,58,85,55,65,41,32,31,2.090909090909091
7526,45,67,57,25,48,46,88,77,2.727272727272727
7527,73,83,46,35,28,53,87,84,3.090909090909091
7528,27,83,83,39,70,90,85,46,3.227272727272727
7529,70,37,59,43,23,74,63,25,1.9545454545454546
7530,23,25,45,47,90,29,41,74,1.8636363636363635
7531,30,88,27,61,50,78,81,66,3.3181818181818183
7532,43,57,32,22,88,60,63,39,2.090909090909091
7533,79,49,25,37,83,68,81,41,2.6363636363636362
7534,74,58,62,54,57,43,31,45,2.8181818181818183
7535,50,48,65,61,65,88,76,90,3.8181818181818183
7536,20,24,46,40,66,33,84,32,1.0909090909090908
7537,66,61,91,86,80,59,30,37,3.5
7538,60,42,66,91,29,44,65,78,2.772727272727273
7539,53,51,75,75,65,74,28,70,4.0
7540,35,38,21,76,73,51,83,48,2.272727272727273
7541,61,70,79,69,49,37,49,29,2.8181818181818183
7542,35,29,41,70,62,64,28,84,2.5454545454545454
7543,29,62,49,86,37,90,71,91,3.1818181818181817
7544,79,37,45,57,71,75,83,60,3.409090909090909
7545,22,35,87,56,45,45,26,84,2.090909090909091
7546,68,74,27,70,66,91,64,21,3.5454545454545454
7547,48,65,85,63,27,64,82,38,2.772727272727273
7548,76,77,61,48,55,51,62,68,3.772727272727273
7549,41,77,28,57,34,51,42,72,2.590909090909091
7550,56,44,20,58,48,78,59,89,2.772727272727273
7551,40,85,70,49,30,53,28,41,2.3181818181818183
7552,91,49,60,30,69,82,57,71,3.4545454545454546
7553,45,74,79,49,65,64,72,74,3.909090909090909
7554,25,53,87,49,55,34,21,41,1.8181818181818181
7555,29,90,87,45,50,71,30,80,3.409090909090909
7556,43,73,51,26,71,86,81,61,3.4545454545454546
7557,57,34,41,59,33,74,74,50,2.227272727272727
7558,70,75,44,71,87,37,61,57,3.6363636363636362
7559,27,64,20,78,87,23,20,71,2.772727272727273
7560,46,40,37,86,90,70,68,42,2.8181818181818183
7561,75,63,29,55,34,83,68,36,2.6818181818181817
7562,79,34,59,84,89,67,41,33,2.909090909090909
7563,82,81,56,52,81,60,54,35,3.6363636363636362
7564,29,68,21,77,68,42,78,74,3.0
7565,39,58,32,35,85,27,58,79,2.0454545454545454
7566,26,60,88,52,24,51,62,85,2.8636363636363638
7567,41,79,55,83,78,50,76,46,3.590909090909091
7568,36,82,74,67,71,59,48,62,3.6363636363636362
7569,66,59,90,34,69,71,87,38,3.0
7570,57,83,86,63,87,73,49,25,3.772727272727273
7571,61,45,29,77,71,47,20,71,3.227272727272727
7572,52,70,63,80,60,35,38,71,3.590909090909091
7573,43,64,20,91,59,54,52,81,3.1818181818181817
7574,23,66,78,77,24,43,54,65,2.6818181818181817
7575,58,60,79,35,47,51,63,82,3.1363636363636362
7576,81,47,81,47,46,49,49,86,3.090909090909091
7577,64,41,46,82,62,74,51,49,3.227272727272727
7578,80,50,40,30,56,48,79,25,2.227272727272727
7579,60,68,20,73,22,81,69,58,3.227272727272727
7580,53,48,37,51,25,89,57,80,2.6818181818181817
7581,70,45,23,63,33,61,80,22,2.3636363636363638
7582,78,50,45,41,87,22,78,90,3.1363636363636362
7583,31,33,73,82,31,48,64,77,2.272727272727273
7584,88,78,83,41,29,34,77,49,2.6818181818181817
7585,21,43,85,31,30,39,91,77,1.5454545454545454
7586,30,45,88,84,54,35,28,28,1.9090909090909092
7587,25,24,65,26,37,63,39,82,1.5909090909090908
7588,20,72,40,86,22,29,22,87,2.3636363636363638
7589,67,40,54,74,40,31,59,24,1.9545454545454546
7590,61,69,66,86,63,59,85,80,4.181818181818182
7591,52,46,51,47,28,42,74,79,2.3636363636363638
7592,63,39,74,53,77,61,46,81,3.409090909090909
7593,34,67,48,82,68,40,27,47,2.5454545454545454
7594,72,74,62,73,42,87,38,62,4.0
7595,86,41,37,61,80,38,69,66,2.8181818181818183
7596,88,63,83,65,53,68,60,35,3.5454545454545454
7597,20,81,58,53,34,25,57,71,2.409090909090909
7598,33,84,54,31,61,45,69,63,2.727272727272727
7599,31,32,80,35,77,21,74,76,2.0454545454545454
7600,34,26,62,86,87,77,75,75,3.3181818181818183
7601,86,54,22,36,38,42,47,48,1.7272727272727273
7602,39,27,91,68,66,68,68,42,2.409090909090909
7603,69,39,85,41,34,35,27,69,1.6818181818181819
7604,76,79,21,88,91,84,59,64,4.318181818181818
7605,54,38,82,27,31,57,79,57,1.9090909090909092
7606,38,32,83,48,32,89,64,80,2.272727272727273
7607,84,24,24,20,74,43,49,89,2.272727272727273
7608,76,59,42,24,40,79,60,40,2.4545454545454546
7609,84,50,65,41,21,75,28,67,2.9545454545454546
7610,88,79,66,44,30,50,59,50,3.0454545454545454
7611,35,70,44,59,43,75,38,31,2.227272727272727
7612,83,58,63,66,73,38,80,61,3.590909090909091
7613,85,53,30,45,31,54,52,47,2.3181818181818183
7614,68,36,25,24,59,22,25,63,1.5
7615,41,47,87,39,90,23,62,44,1.9545454545454546
7616,53,63,72,84,51,88,51,52,3.909090909090909
7617,60,58,78,62,85,72,36,91,4.136363636363637
7618,23,87,64,58,64,48,24,31,2.5
7619,76,79,47,71,33,46,75,41,3.090909090909091
7620,29,52,48,38,63,87,75,82,2.8636363636363638
7621,40,84,45,40,90,62,70,54,3.227272727272727
7622,38,40,63,52,20,78,55,21,1.7727272727272727
7623,77,74,44,55,68,87,58,30,3.4545454545454546
7624,63,66,24,79,56,39,61,80,3.227272727272727
7625,68,43,21,91,52,53,49,24,2.3181818181818183
7626,89,63,22,22,38,89,90,26,2.3181818181818183
7627,52,58,25,25,41,29,54,22,1.2272727272727273
7628,71,40,91,91,82,31,61,66,3.409090909090909
7629,61,52,52,26,67,69,81,60,3.227272727272727
7630,34,30,91,48,65,57,35,65,2.227272727272727
7631,61,40,79,31,22,83,47,38,1.9545454545454546
7632,52,78,91,28,41,56,84,78,3.227272727272727
7633,34,52,42,75,54,55,65,90,3.0
7634,33,46,72,68,53,46,45,29,2.1363636363636362
7635,60,74,88,71,74,84,91,48,4.454545454545454
7636,63,47,56,51,70,27,24,51,2.6818181818181817
7637,35,67,70,89,65,40,57,46,2.9545454545454546
7638,31,90,47,69,34,53,68,35,2.227272727272727
7639,70,43,49,86,81,35,34,45,2.6818181818181817
7640,72,39,88,76,81,44,24,44,2.772727272727273
7641,27,51,84,85,64,42,65,46,2.8181818181818183
7642,86,45,48,44,45,43,39,52,2.1818181818181817
7643,59,53,37,48,65,20,27,71,2.4545454545454546
7644,35,53,31,55,46,45,34,39,1.5
7645,48,85,34,36,72,46,65,52,2.727272727272727
7646,26,87,53,21,20,79,75,73,2.772727272727273
7647,74,40,28,58,89,54,38,35,2.3636363636363638
7648,75,74,42,60,50,31,52,38,2.772727272727273
7649,51,72,69,64,31,72,51,43,3.1818181818181817
7650,24,60,26,74,34,40,65,72,2.409090909090909
7651,67,86,77,72,33,52,43,60,3.590909090909091
7652,26,33,90,86,65,81,91,47,2.8636363636363638
7653,90,84,58,20,51,90,85,24,3.1818181818181817
7654,90,55,67,73,58,76,23,43,3.5
7655,81,87,84,61,52,87,48,55,4.181818181818182
7656,83,58,40,61,44,50,55,61,3.090909090909091
7657,82,59,31,39,39,60,26,44,1.9090909090909092
7658,59,78,85,28,33,21,24,64,2.3181818181818183
7659,46,29,75,65,76,41,26,52,2.5
7660,57,51,56,58,56,87,70,70,3.6363636363636362
7661,26,35,36,36,27,61,21,52,0.9545454545454546
7662,72,43,71,90,87,86,33,49,3.6363636363636362
7663,29,42,60,32,48,22,77,46,1.3181818181818181
7664,56,87,80,54,54,90,20,64,3.8181818181818183
7665,32,36,59,66,64,21,58,51,1.9090909090909092
7666,37,65,68,36,21,40,79,76,2.1363636363636362
7667,56,31,70,69,47,57,77,38,2.3181818181818183
7668,55,64,23,22,56,81,25,55,2.6363636363636362
7669,86,64,71,56,73,73,39,66,4.181818181818182
7670,61,84,86,63,45,37,35,87,3.409090909090909
7671,28,30,33,48,34,45,34,80,1.2272727272727273
